text,label
"За те же деньги есть намного лучше китайцы, которые не будут так плохо играть. говно Наушники дешевые Музыку слушать в них – только раздражать слух, если с басами кое-как справляется, то чуть выше сразу, мягко говоря, очень плохо",1
Так себе! Обслуживание в Белом Ветре обычное! Только пришлось товар ждать 45 минут! дрянь  Качество звука оставляет желать лучшего! Басов нет,1
"жопа  Звук музыки ужасный, для телефонных разговоров и youtube слушать можно. Для музыки нужны более качественные наушники. Провода очень тонкие, такое чувство, что чуть потянешь, прорвутся.",1
"хер  Постоянный шум в левом наушнике, тач работает ужасно. Не стоит своих денег. Лучше добавить и взять эйр подс",1
сучки Не впечатлил,1
"п...  Отстой, сгорели через 2 недели. Включаются и что-то по-китайски говорят. Не подключаются",1
х...  Не могу подключить к другому телефону или планшету,1
дерьмо  Заряд батареи быстро расходуется,1
"онваг  Микрофон слабый, ничего не слышно, даже если настройки на максималках. Звук в ушах неплох, но за такую цену много вариантов лучше.",1
"Наушники уникальные,без каких либо примочек и настроек превратили вокал Валерия Кипелова в вокал Лемми Килмистера,а из инструментов оставили только бас гитару и ударные! Предположив,что для раскрытия потенциала звучания их необходимо прогреть,как это бывает с дорогими аналогами.включил на полную громкость и оставил на сутки.К моему сожалению улучшений не последовало.Для игр и клубной музыки подойдут идеально,но если собираетесь слушать что либо другое то крайне не советую!.Внешний вид и удобство конечно же важные параметры для наушников,но когда звук ни какой то все плюсы становятся несущественными! жопой Комфортно сидят,не давят. Неплохая звукоизоляцияЛегкиеДизайнБасы звук глухой,одни низы",1
"Ребята, не покупайте эту модель, она не стоит тысячи рублей! хуйня Красивый дизайнКомпактно складываютсяОтличный провод Звук просто ужасен, мои вкладыши, что шли с телефоном, и то лучше выдают!Глухой бас, высоких вообще не слышно, никакой эквалайзер не спасает, вот честно, не ожидал такого от Сони. Использую только для скайпа на компе, для музыки они не пригодны, во всяком случае, для людей с нормальным слухом.",1
"Голимы синхайзеры хд201 играют на порядок, на два порядка лучше, пусть и без низов практически. Но эти просто физически невозможно слушать. Какая то школота там пишет про девайс с которого играют уши... Дело не в девайсе, дело в этой поделке под хорошим брендом и никаким звуком. Брал для компа, когда надо с колонок переключиться на уши. Пока до дома добрался слушал на ифоне 5s (что что а музыку он играет весьма неплохо). Включил на плеере. Разницы ноль - звук как из ведра.Свою работы выполняют рублей на 200-300, никак не на 1,5к которые за них отданы. Дрянь одним словом. Сдаю обратно. говно Дизайн, провод, складываются Недостаток один - это звук. Это не недостаток, это провал. Низы хрипят, средние тоже, верхних нет в принципе от слова вообще. Тихие. Шумоизоляция? Не, не слышал - в метро музыка и звук поезда на одной громкости. Уши преют минут через 15, зимой на улице, без шапки.",1
"Потом купил за те же деньги Sennheiser HD 201 После прогрева TARA LABS, IsoTek треками на полной громкости через Audacious..с усилением на карте как на 600 Ом. грели в гараже 2 недели подряд. Некоторые китайские и японские после этого сгорают или хрипят, но не эти сенхи. Звук стал подпирать HD518...до 558 foam mod всё равно не дотягивают..но звучат на 6тыс после прогрева. Они удобные. Амбишуры съёмные. если осторожно.. После прогрева и при использовании с хорошим плеером-картой звучат достойно..дороже, чем стоят. Сони и панасоник за те же деньги предлагает ужасный пластиковый звук с кучей гармоник, не говоря про китайские бренды, уши которых или невыносимо давят или разваливаются в руках..За свои деньги лучшие, после прогрева звучат дороже, чем стоят..плеер SONY A15, карта ASUS Xonar STКороче рекомендую сенхи 201 и долго прогревать на полной громкости вышеуказанными треками.. Тогда у вас будет звук дороже, чем стоят такие уши.. г.....о Выглядели симпатично и вроде уважаемый японский бренд.. Больше у них нету никаких достойнств Звук хуже, чем в китайских наушниках за 100 рублей. Очень посредственные китайские динамики. Вообще не решается никак, даже жестким прогревом спец треками с хорошим усилителем..+тихие и хлипкие, неудобные!!",1
"Не советую брать. Если так понравились наушники такого типа конструкции, то советую глянуть на другие модели. жопе Форма конструкции. Она удобная, хоть и не придумана Самсунгом Жутко неудобные наушники, от которых очень быстро начинают болеть уши. Низкое качество звука. Прошлогодняя гарнитура аналогичной конструкции от другого производителя звучит куда лучше. Плюс из-за конструкции наушников никакой шумоизоляции. Весь шум улицы с ними будете слышать.",1
"Купил неделю назад, завтра понесу в сервис. Постоянное прерывание музыки, сначала кратковременное, потом чаще с паузой в несколько секунд, а потом вообще звук пропадает, при регулировке звука наушники реагируют, а радио не играет. Возможно это только мне попался экземпляр. хер.. Задумка, дизайн, звук. Проблемы при прослушивании радио, постоянная потеря связи с телефоном.",1
"Два раза покупал данную модель. Выбирал долго из аналогичных, как думал, покупая брендевую вещь можно не беспокоиться о качестве, оказалось нет, 2 раза  и оба &quot;мимо&quot;. В обеих случаях наушники просто пикнули и больше не включались.В первый раз купил, и сдал после третьего раза использования, просто выключились, и все. Долго заражал , все тчетно, сдал обратно продавцу, в официальном сервисе отказались брать на ремонт, предложили позвонить в самсунг, там рекомендовали вернуть продавцу.Т.к. модель понравилась купил повторно, зря.... после 2 раза использования опять отключились и больше не включаются.Позор самсунгу!!!! Не кому не рекомендую их покупать. Больше нервов потратите, и преобретете массу негативных эмоций ГАВНА Удобно распологаются на шее 1. Надежность ниже нижнего2. Шумоизоляции нет3. Греется на шее4. Непонятное управление5. Инструкции, можно сказать нет",1
"Плохая шумоизоляция, и какие то странности с сигналом до устройства. Как офисная гарнитура для телефона работает отменно, но для этого есть варианты и подешевле и по практичней. ахуенные Дизайн, эргономика,  гарнитура. Насадки в ушах держатся плохо, если положить телефон в карман штанов то всё время пропадает звук как при прослушивании музыки так и при разговоре, нормально работает только или в прямой видимости от устройства или в кармане рубашки-пиджака. При прослушивании музыки  нет низких частот от слова вообще.",1
"нихера… Музыка играет классно. Наушники слишком большие, постоянно выпадают и болят уши от них. Шумоподавление отрицательно влияет на голову, такое ощущение, что закладывает уши к вечеру начинает болеть голова.  Сделал возврат.",1
"Г...О Активное шумоподавление, чистый звук, удобство Мало басов (можно сказать их нет). Слушаю через подписку apple music если кто скажет, что дело в программе, в котором я слушаю. Не хватает громкости. На улице, когда включен прозрачный режим, начинает сильно давить на уши и заглушать звук, после создает эффект вакуума и собеседника не слышно. Некомфортно становится кратко говоря. Приходится часто подправлять наушники, поскольку сама форма не идеально подходит к ушам. Очень сложно доставать с футляра. Людям с большими пальцами сочувствую.",1
"мошенник Тому, кто хочет побольше баса, не советую, а так просто для связи можно,",1
"сучка  Ужасные наушники, не советую.",1
"жопы Ничего Звук стремный, китайское сопровождение в ухо порой толкует. Низов вообще нет, верха слишком писклявые, конструкция неудобная.",1
онваг  Звук очень плохого качества,1
говно  Не включаются после полного разряда.,1
"бл Цена доступная, удобные У меня iPhone SE, работает нормально, а вот не подошёл для Huawei и для айфона 6, непонятно почему",1
"говно Спасибо за быструю доставку, доставили на день раньше. Ужасное качество, на неделю хватило! Просто так деньги в воздух ушли. Курьер проявил невежливость, с такими курьерами клиентов можно потерять!",1
"говно  Полное разочарование за такие деньги. Какие-то посторонние звуки во разговора, шум. Не стоят своих денег.",1
Через месяц уже не работали жопе,1
"говно Форма наушников удобная. Заряд держат хорошо, как заявлено Басы очень слабые - это большой минус",1
мошенник  Качество. Через месяц сломался,1
"Не советую брать, я жалею, что купил жопой Звук хороший, не ахти, конечно, но пойдет, дома слушать можно Микрофон слабый. Невозможно слушать на улице. Даже на полной громкости слышен шум города. Заряд очень плохо держит. Заряжаешь до 100%, уже через полчаса остается 40%",1
"Хрень  Ужасные наушники, не советую",1
"Выглядит гарнитура стильно, судя по отзывам, должна быть отличной заменой устаревшему&#x2F;поломавшемуся хэдсету, но нет. Неудобная конструкция и плохой звук не позволяют использовать эту модель непрерывно в течение дня. Плохой звук не позволяет насладиться музыкой или просмотром фильма.Вердикт 4&#x2F;10 х... Неплохой микрофон по сравнению с моим стареньким настольным гениусом за 100 рублей с рынка USB слот, неудобная конструкция, маркий пластик, фон микрофона и отвратительное качество звука.",1
"даже для использования в офисе из-за отсутствующих басов крайне не удобно общаться. Микрофон фонит и его направленность сильно под вопросом. Хрень USB Тихо слышно собеседника, не удобные, короткий шнур, низкие частоты плохо воспроизводят, не корректно работают с Ubuntu.",1
"Советую поднакопить и взять другие, лучше и качественнее. Не будете потом жалеть о потраченных деньгах и нервах. Мля Цвет очень насыщенный. В аннотации к данным наушникам заявлено, что они держат заряд до 10 часов, но это совсем не так, только 4 часа. Басы не держат совсем, рок не тянут - хрипят. При ходьбе издают скрипы пластика, постоянно теряют связь с телефоном.",1
"Не стоят этих денег. И лучше не берите, пожалеете о своем выборе( срать Сидят в ушах очень хорошо. Музыка играет среднее Заряд садится очень быстро. Даже 3.5 часа не держат, максимум 2 часа. И садятся в неподходящие время. Они не стоят этих денег. Берите другое что-нибудь.",1
Есть мысль вернуть продавцу хер Идеальный форм-фактор Теряет соединение,1
Не советую брать! говно Ничего! Всё. Злая вообще! Звук не четкий! При разговоре меня не слышат! Хочу вернуть!,1
жопе  Низкое качество товара,1
"бля  Наушники то работали, то не работали, не подключаются. Поеду менять.",1
"ахуенные Звучание нормальное.  Если долго носить, болят уши, соединение разрывается постоянно - элементарно кладу в карман брюк, и все, пипец, разрывается и обратно соединяется. В общем, живёт свой жизнью, думаю вернуть(",1
"Качество зарядного кейса оставляет желает лучшего. х... Звук хороший. Зарядный кейс сгорел на следующий день. В Технодоме сказали походить еще несколько дней, не услышали меня. Теперь пойду в сервисный центр.",1
уеби¥¥ая  Мне лично неудобно.,1
Так себе херня,1
"Подарил своему сыну эту модель на Новый Год. Сын не маленький, с вещами обращается бережно, но уже к середине февраля у него сломался обод у этой модели. Срок службы в полтора месяца - это уж слишком мало. Считаю, что производитель поступил очень неправильно и некрасиво, сэкономив на качестве. бл@ть Легкие, есть микрофон, удобная складная конструкция. Очень быстро сломался обод (прошло всего полтора месяца).",1
"Плюсы:- Удобная складная конструкция.- Удобно сидят на голове.- Комфортные и мягкие амбушюры.Минусы:- Очень плохой  и тихий звук: низы есть, но они не внятны, средние - так себе, верхних - НЕТ. Ощущение что наушники надел поверх зимней шапки.- Два провода - только путаться, да кажется слишком длинным.- Микрофон с кнопкой на проводе не подходит для многих смартфонов (нет звука, появляется при нажатой кнопке).Итого: Хотите хорошего звука - НЕ БЕРИТЕ! Хотите понтоваться модными ушами от Sony ? и то сомнительно! г ... Внешний вид. Очень много.",1
"Брал дочери. Теперь думаю, выкинуть или каким-то образом зафиксировать кнопку в нажатом положении.В общем, исключительно хреновая реализация. Жалею, что не успел ознакомиться с отзывами, срочно понадобились наушники. жопой Внешний вид Пробовал несколько смартфонов - везде одна и та же проблема: звук плоский и невыразительный. Нажимаешь кнопку - появляется долгожданная глубина и стереоэффект.",1
"Если берёте для компьютера или ноутбука откажитесь от этой затеи жопе Интересный дизайн, компактны Звук оставляет желать лучшего, не стоят своих денег.",1
играли звук нормально но почемуто в одном уже перестало играть музыка нах хороший звук был)) Прослужили почти год и сломались,1
"Если б в магазине давали послушать перед покупкой, кто бы тогда такое покупал? А так вся витрина заставлена прозрачными коробочками, ознакомиться можно только с внешним видом. ГАВНА Внешний вид, брал белые Звук! Как из ж... реально хуже я не слышал.",1
"Слишком громкая звуковая карта. Даже на самом низком уровне микшера. Слабые потрескивания и &quot;корябки&quot; в звучании, о которых уже писали. Но это еще не всё! Ощущение такое, что она выдает 8-битный звук! Нет, я не сбрендил. Особенно отчетливо слышно на тихих отрывистых звуках - звук будто на грязном &quot;песочном&quot; фоне. С помощью любого мало-мальски звукового редактора это можно воспроизвести.7.1 - чистой воды маркетинг и обман. На поверку - выкручивание эквалайзера и изменение стерео-базы.Не рекомендую. Если бы имел возможность, то обменял бы на первые Cloud. хер Удобные, добротные наушники. Ужасная USB-звуковуха.",1
"Покупал когда ещё в дефиците были в России. Очень много народу их пиарило. Как на деле, ничего особенного из себя не представляют. В играх обычный звук, в шутерах 7.1 вовсе не помогает. Шнур скручивается, в результате провода портятся. Kingston сервисы отнекиваются под любым предлогом, детали не заменяют, кидают рандомные микрофоны для ноутбуков, &quot;сами&quot; говорят допилите если не влезет. От проверок тоже уклончиво уходят, валят все на поставщиков. Сначала наушники порадовали, вроде сочетание музыки и игр в них есть, но минусы появившиеся за последние месяца 3(брал где-то в середине 2015)что-то разочаровали. Буду искать наверно другие варианты, уши от Kingston-это тонна пиара, когда функционал в районе 3-4 тысяч. бл*ть дизайн, прочность сборки, не падает качество на громких частотах,в них можно долго сидеть и никакого дискомфорта. провод до звуковой карты короткий, имеет привычку скручиваться и портить контакты, звуковая карта бесполезна, микрофон со временем плохо крепится, да и тихий, в скайпе бывает плохо слышно, потрескивание возникшие после полугода использования.",1
"Даже врагу бы не пожелал такие наушники пиздатые  1) Дизайн;
2) неудобны в ухе;
3) у каждого наушника свой bluetooth (т.е. к каждому наушнику отдельно надо подключаться);
4) у меня лично телефон не видел левый наушник;
5) звук обычный, будто дешевые.",1
"Один наушник нерабочий, поменяем, потом можно и высказаться) бл",1
"говно  Постоянная рассинхронизация, качество звука оставляет желать лучшего",1
"Вообще я большой фанат компании Xiaomi и имею огромное количество их продуктов, которыми я всегда оставался полностью удовлетворён, но не в этот раз. Если есть возможность немного добавить и взять аналог от Samsung /Huawei /Meizu и т. д., то лучше взять их. Можете попробовать, но исключительно на свой страх и риск! говно В целом наушники компактные, удобные и довольно доступные Часто терялась связь с телефоном, иногда просто так останавливалась музыка или видео на телефоне. Также было такое, что наушники распознавались/подключались неправильно, из-за чего был звук и из наушников, и из телефона",1
говно  Наушники одновременно не работают.,1
б...  Перестал искать второй наушник,1
"нихера…  Отвратительные наушники,  постоянно теряются, то левый то правый наушник + левый наушник работает хуже правого. 
Кроме этого,  при подключении наушников телефон тормозит  (Galaxy A5 2017).  
Приходится по 10 или 15 раз перезагружать наушники.   
В общем, лучше купить нормальные брендовые наушники!",1
онваг Неудобные. На ксиаомистор стоимость дешевле.,1
мошенник  Наушники не работает одновременно!,1
жопе  Очень неудобные. Не советую.,1
бл  Качество наушников очень плохое,1
бл@ть Форм-фактор. Отвратный звук даже за такую цену.,1
"отъебись  Пришлось вернуть товар. Очень плохо держатся на ушах. Сенсоры слишком чувствительны, постоянно переключаются при задевании рукой. И настройки звука телефона сбились после подключения",1
"Очень сырой продукт. Не знаю, как они ведут себя с техникой сони, но для эпл не годятся, хоть на коробке заявлено: для iPod, iPhone.
Нужно ждать следующую ревизию этих ушей, с исправлением «детских болячек», все-таки первый такой продукт на рынке (беспроводные, внутриканальные с шумоподавлением).
Взял по скидке, поэтому оставлю в виде хороших берушей с шумодавом :) А так бы однозначно возврат. хуйня Шумоподавление. Ради него и брал. Пользоваться телефоном, планшетом (у меня iphone и ipad) в них невозможно – звук дико отстает, что в играх, что в приложениях, что в видео. Особенно раздражает смотреть через приложение Youtube. Запаздывания на 1-2 сек. Действие уже сменилось, а ты слышишь все еще предыдущее.
Второе – постоянно раз в 2-3 минуты (и почему-то каждый раз, когда начинается воспроизведение) прерывается звук в правом ухе, как будто сижу в проводных с переломленным проводом.
Третье – при работе с устройством, открытие приложений, набор текста, постоянно что-то щелкает, шипит, включается, выключается шумоподавление – в общем наушники живут своей отдельной жизнью. 
По совету техподдержки Сони, обновил прошивку – ничего абсолютно не изменилось. Сбрасывал на заводские параметры. Без толку.",1
"На первый взгляд наушники показались очень привлекательными, особенно по параметрам цены и качества сборки. Звук понравился. Но уже в течение первых двух часов использования становится ясно, что что-то с конструкцией наушников не то. Слишком сильно болят уши. Жёсткое оголовье не оставляет никаких вариантов на регулировку &quot;под себя&quot;. Со временем даже натирает до ранок. Причём, это заметили и мои знакомые, которых попросил ради интереса протестировать эти наушники. С микрофоном тоже беда. Из-за его всенаправленности и повышенной чувствительности вас не будет слышно, если в комнате будут хоть какие-то посторонние шумы. Это касается работающего телевизора, пусть и на самую тихую громкость. Разговоры людей тоже будут гораздо лучше слышны, чем ваш голос. Вывод: Не стоит обращать внимание на цену и внешний вид. Посмотрите другие варианты. Пусть и подороже, зато не будет подобных проблем. хер.. Качественный звук, длинный провод Очень жёсткое оголовье, плохой микрофон",1
"Использовала в основном для разговоров по скайпу т.к.Уши после них болят жутко, жмут. Чуть больше, чем через месяц умер микрофон, собеседник вообще ни звука не слышит, хотя сами наушники продолжают работать как и раньше.Лучше взять что-нибудь подороже, чем отдавать деньги за то, что так быстро ломается. нихера… Неплохой звук. Сильно жмут, болят уши, сдох микрофон буквально за 1 месяц.",1
"лучше взять подороже онваг звук хороший, микрофон тоже сильно жмут,после 1 часа разговора уши очень сильно болят.",1
"Пришел домой, распаковал, 1 ухо не работает, завтра пойду сдавать обратно нах Дизайн и размер Хрупкость, микрофон не очень чувствителен",1
ГАВНА  Очень низкое качество звука,1
"Вся линейка Sony Extra Bass создана исходя из следующей логики:Чувствительность человеческого уха плавно снижается при приближении к пороговым значениям (то есть, к очень низким и очень высоким частотам). В результате этого звук на очень низких и на очень высоких частотах кажется слушателю тише (никогда не обращали внимание на то, что, когда в музыкальном произведении кто-то в паузе нарочито берет очень низкий бас, он кажется намного тише?). Довольно большая группа людей при оценке акустики внимательно вслушивается в звук, стараясь определить «новые нюансы знакомой композиции». И представьте себе их радость, когда на новой аппаратуре они действительно начинают отчетливо слышать звуки, которые на предыдущей аудиотехнике были практически незаметны. Секрет этого «прозрения» может быть очень прост — &quot;эквалайзер&quot; нового устройства может иметь форму с резко приподнятой кривой на участках, которые совпадают с пределом слышимых частот. То есть те инструменты, которые должны звучать тихо, начинают играть более ярко. Аналогичная ситуация и с низкими частотами.Вся линейка Sony Extra Bass расчитана на людей с плохой слышимостью низких частот. То есть, для глухих на низкие частоты, а вовсе не для &quot;любителей басов&quot;, как говорит реклама. Иными словами, это НАУШНИКИ ТОЛЬКО ДЛЯ ТЕХ, КТО ПЛОХО СЛЫШИТ НИЗКИЕ ЧАСТОТЫ. Именно поэтому, в наушниках Sony Extra Bass сильно увеличена громкость низких частот. Для человека с нормальной слышимостью пороговых низких частот это перебор, а вот люди, которые плохо слышат эти самые частоты, без этого усиления почти не слышат басов! Именно поэтому есть очень много отзывов вроде: &quot;я слушал эти и другие, и в других как-будто отключены низкие частоты&quot;. Человек с нормальной слышимостью низких частот скажет при прослушивании тех же наушников так: &quot;я слушал эти и другие. В этих звук как из бочки - слишком много басов, а в тех - отличный звук&quot;Для меня кривая эквалайзера в этих наушниках имеет нестерпимое завышение басов. Учитесь на моих ошибках уебище Стильный внешний вид Не подходят людям с нормальной слышимостью пороговых звуковых частотА вы что, как и я, думали, что все люди имеют одинаковый слух? Я убедился на себе, что это не так",1
"Я человек который любит басс, но помимо баса я люблю и хорошие верха. Тут верхов и в помине нету. Надо дико крутить эквалайзер чтобы что-то услышать. Середина так же спущена в нижний диапазон и можно сказать что из-за этого вместо приятных вибраций я слышу гул. РАНЬШЕ БЫЛО ЛУЧШЕ. И я наверно догадался почему. Топы предыдущих поколений имели динамик 50 мм. Никак не 40, а если вспомнить легенду xb 1000, то те вобще имели 70мм. Мои старые xb 700 хоть и потрепались и динамики уже на пределе работают, но в них есть все. и вверх и мягкая середина и и ооочень глубокие вибрации. Поэтому совет тем кто любит басы, но при этом не хочет терять всю картину из-за басов- смотрите предыдущие поколение. Имхо считаю мифом супер басы на динамиках меньше 50мм в таком классе. говняк Цена Один басс.",1
"Такого отвратительного звука сложно себе представить. Абсолютно глухой звук, как каша. Просто поражаюсь сколько неадекватных людей с лестными отзывами. Не покупайте это г. Мне их племянник дал послушать и сравнить с моими AudioTechnica ATH-M50, разница чудовищна. Меломаны хреновы. пиздатые Мягкие амбушюры Звук",1
"Наушники уникальные,без каких либо примочек и настроек превратили вокал Валерия Кипелова в вокал Лемми Килмистера,а из инструментов оставили только бас гитару и ударные! Предположив,что для раскрытия потенциала звучания их необходимо прогреть,как это бывает с дорогими аналогами.включил на полную громкость и оставил на сутки.К моему сожалению улучшений не последовало.Для игр и клубной музыки подойдут идеально,но если собираетесь слушать что либо другое то крайне не советую!.Внешний вид и удобство конечно же важные параметры для наушников,но когда звук ни какой то все плюсы становятся несущественными! бл Комфортно сидят,не давят. Неплохая звукоизоляцияЛегкиеДизайнБасы звук глухой,одни низы",1
"Голимы синхайзеры хд201 играют на порядок, на два порядка лучше, пусть и без низов практически. Но эти просто физически невозможно слушать. Какая то школота там пишет про девайс с которого играют уши... Дело не в девайсе, дело в этой поделке под хорошим брендом и никаким звуком. Брал для компа, когда надо с колонок переключиться на уши. Пока до дома добрался слушал на ифоне 5s (что что а музыку он играет весьма неплохо). Включил на плеере. Разницы ноль - звук как из ведра.Свою работы выполняют рублей на 200-300, никак не на 1,5к которые за них отданы. Дрянь одним словом. Сдаю обратно. бля Дизайн, провод, складываются Недостаток один - это звук. Это не недостаток, это провал. Низы хрипят, средние тоже, верхних нет в принципе от слова вообще. Тихие. Шумоизоляция? Не, не слышал - в метро музыка и звук поезда на одной громкости. Уши преют минут через 15, зимой на улице, без шапки.",1
"Потом купил за те же деньги Sennheiser HD 201 После прогрева TARA LABS, IsoTek треками на полной громкости через Audacious..с усилением на карте как на 600 Ом. грели в гараже 2 недели подряд. Некоторые китайские и японские после этого сгорают или хрипят, но не эти сенхи. Звук стал подпирать HD518...до 558 foam mod всё равно не дотягивают..но звучат на 6тыс после прогрева. Они удобные. Амбишуры съёмные. если осторожно.. После прогрева и при использовании с хорошим плеером-картой звучат достойно..дороже, чем стоят. Сони и панасоник за те же деньги предлагает ужасный пластиковый звук с кучей гармоник, не говоря про китайские бренды, уши которых или невыносимо давят или разваливаются в руках..За свои деньги лучшие, после прогрева звучат дороже, чем стоят..плеер SONY A15, карта ASUS Xonar STКороче рекомендую сенхи 201 и долго прогревать на полной громкости вышеуказанными треками.. Тогда у вас будет звук дороже, чем стоят такие уши.. нах Выглядели симпатично и вроде уважаемый японский бренд.. Больше у них нету никаких достойнств Звук хуже, чем в китайских наушниках за 100 рублей. Очень посредственные китайские динамики. Вообще не решается никак, даже жестким прогревом спец треками с хорошим усилителем..+тихие и хлипкие, неудобные!!",1
